family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,name
Lythraceae,Cuphea,brachyantha,Koehne,tax. nov.,spec.,FALSE,"Pflanzenr. (Engler) 4, Fam. 216: 132. 1903 ",Pflanzenr. (Engler),1903,"4, Fam. 216: 132",3295-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,72307-2,TRUE,NA,NA,NA,NA,Cuphea_brachyantha
Lythraceae,Cuphea,karwinskii,Koehne,tax. nov.,spec.,FALSE,Fl. Bras. (Martius) 13(2): 234. 1877 [1 Oct 1877] ,Fl. Bras. (Martius),1877,13(2): 234,629-2,FALSE,neotype M,W.F.Karwinski von Karwin,s.n.,NA,Brazil (Southern America),NA,275428-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/142928&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Oct 1877,NA,NA,Cuphea_karwinskii
Lythraceae,Cuphea,laminuligera,Koehne,tax. nov.,spec.,FALSE,Fl. Bras. (Martius) 13(2): 234. 1877 [1 Oct 1877] ,Fl. Bras. (Martius),1877,13(2): 234,629-2,FALSE,lectotype BR,H.G.Galeotti,2993,NA,Brazil (Southern America),NA,275430-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/142928&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Oct 1877,NA,NA,Cuphea_laminuligera
Lythraceae,Cuphea,rubro-virens,T.B.Cavalc.,tax. nov.,spec.,FALSE,"Bol. Bot. Univ. São Paulo 11: 71 (-72), figs. 13-20. 1989 ",Bol. Bot. Univ. São Paulo,1989,"11: 71 (-72), figs. 13-20",1869-2,FALSE,holotype SPF,Cordeiro et al. CFCR,9113,NA,"Minas Gerais (Brazil, Southern America)",NA,275447-2,TRUE,NA,NA,NA,NA,Cuphea_rubro-virens
Lythraceae,Diplusodon,grahamiae,T.B.Cavalc.,tax. nov.,spec.,FALSE,Acta Bot. Brasil. 21(4): 810 (-811; figs. 7-12). 2007 ,Acta Bot. Brasil.,2007,21(4): 810 (-811; figs. 7-12),1225-2,FALSE,holotype MBM,G.Hatschbach &amp; E.Barbosa,59326,12 Jun 1993,"Goiás (Brazil West-Central, Brazil, Southern America)","Água Fria de Goiás, estação repetidora da Telebrasília de Roncador",77098684-1,TRUE,NA,NA,as grahamae,NA,Diplusodon_grahamiae
Lythraceae,Lythrum,carthagenense,Jacq.,tax. nov.,spec.,FALSE,Enum. Syst. Pl. 22. 1760 ,Enum. Syst. Pl.,1760,22,4624-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,147975-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1760&rft.spage=22&rft_id=http://www.biodiversitylibrary.org/bibliography/737&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Lythrum_carthagenense
Malpighiaceae,Banisteria,prostrata,Mart.,tax. nov.,spec.,FALSE,"Stigmatoph. [Niedenzu, 1899] pt. 2, 10. 1900 ","Stigmatoph. [Niedenzu, 1899]",1900,"pt. 2, 10",14697-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,29101-2,FALSE,NA,NA,NA,NA,Banisteria_prostrata
Malpighiaceae,Banisteria,ternata,Vell.,tax. nov.,spec.,FALSE,Fl. Flumin. 190. 1829 [dt. 1825; issued. 7 Sep-28 Nov 1829] ; later publ.: Fl. Flumin. Icon. 4: t. 159. 1831 [dt. 1827; issued 29 Oct 1831],Fl. Flumin.,1829,190,932-2,FALSE,NA,NA,NA,NA,"Sao Paulo (Brazil, Southern America)",NA,1062178-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=190&rft_id=http://www.biodiversitylibrary.org/bibliography/745&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,dt. 1825; issued. 7 Sep-28 Nov 1829,NA,later publ.: Fl. Flumin. Icon. 4: t. 159. 1831 [dt. 1827; issued 29 Oct 1831],Banisteria_ternata
Malpighiaceae,Banisteria,versicolor,Mart. ex Nied.,tax. nov.,spec.,FALSE,"Pflanzenr. (Engler) [Heft 93] 4, Fam. 141: 420. 1928 In synon",Pflanzenr. (Engler),1928,"[Heft 93] 4, Fam. 141: 420",3295-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,29156-2,FALSE,NA,NA,NA,In synon,Banisteria_versicolor
Malpighiaceae,Banisteriopsis,macedoana,L.B.Sm.,tax. nov.,spec.,FALSE,"J. Wash. Acad. Sci. 45: 198, fig. 10-12. 1955 ",J. Wash. Acad. Sci.,1955,"45: 198, fig. 10-12",686-2,FALSE,NA,NA,NA,NA,"Minas Gerais (Brazil, Southern America)",NA,29224-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1955&rft.spage=198&rft.volume=45&rft_id=http://www.biodiversitylibrary.org/bibliography/2087&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Banisteriopsis_macedoana
Malpighiaceae,Byrsonima,cornifolia,Nied.,tax. nov.,spec.,FALSE,Nat. Pflanzenfam. Nachtr. [Engler & Prantl] 1: 206. 1897 ,Nat. Pflanzenfam. Nachtr. [Engler & Prantl],1897,1: 206,17977-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,38817-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1897&rft.spage=206&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/4635&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Byrsonima_cornifolia
Malpighiaceae,Byrsonima,cretacea,Nied.,tax. nov.,spec.,FALSE,Repert. Spec. Nov. Regni Veg. 33: 71. 1933 ,Repert. Spec. Nov. Regni Veg.,1933,33: 71,788-2,FALSE,NA,NA,NA,NA,Brazil (Amazonas) or Venezuela,NA,38833-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.spage=71&rft.volume=33&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Byrsonima_cretacea
Malpighiaceae,Byrsonima,decipiens,Nied.,tax. nov.,spec.,FALSE,"Byrsonima pt. 2, 35. 1901 ",Byrsonima,1901,"pt. 2, 35",14507-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,38841-2,FALSE,NA,NA,NA,NA,Byrsonima_decipiens
Malpighiaceae,Byrsonima,glazioviana,Nied.,tax. nov.,spec.,FALSE,Nat. Pflanzenfam. Nachtr. [Engler & Prantl] 1: 206. 1897 ,Nat. Pflanzenfam. Nachtr. [Engler & Prantl],1897,1: 206,17977-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,38860-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1897&rft.spage=206&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/4635&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Byrsonima_glazioviana
Malpighiaceae,Byrsonima,grisebachiana,Nied.,tax. nov.,spec.,FALSE,Nat. Pflanzenfam. Nachtr. [Engler & Prantl] 1: 207. 1897 ,Nat. Pflanzenfam. Nachtr. [Engler & Prantl],1897,1: 207,17977-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,38861-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1897&rft.spage=207&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/4635&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Byrsonima_grisebachiana
Malpighiaceae,Byrsonima,hoehneana,Nied.,tax. nov.,spec.,FALSE,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 8: 64. 1926 ,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg,1926,8: 64,8771-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,38865-2,TRUE,NA,NA,NA,NA,Byrsonima_hoehneana
Malpighiaceae,Byrsonima,karstenii,W.R.Anderson,tax. nov.,spec.,FALSE,Contr. Univ. Michigan Herb. 17: 43 (-44). 1990 ,Contr. Univ. Michigan Herb.,1990,17: 43 (-44),1151-2,FALSE,holotype US,T.Lasser,1074,NA,"Distrito Federal (Brazil, Southern America)",NA,273578-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/12875042&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Byrsonima_karstenii
Malpighiaceae,Byrsonima,rubrobracteata,W.R.Anderson,tax. nov.,spec.,FALSE,"Mem. New York Bot. Gard. 32: 105 (-106), fig. 1981 ",Mem. New York Bot. Gard.,1981,"32: 105 (-106), fig",719-2,FALSE,holotype MICH," R.Boyan,S.S.Tillett, C.L.Tillett",45128,NA,"Thompson Camp, Mt. Ayanganna, upper Mazaruni River basin, 1418 m, Brazil (Southern America)",NA,38927-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1981&rft.spage=105&rft.volume=32&rft_id=http://www.biodiversitylibrary.org/bibliography/50489&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Byrsonima_rubrobracteata
Malpighiaceae,Byrsonima,spruceana,Kralik,tax. nov.,spec.,FALSE,Nat. Pflanzenfam. Nachtr. [Engler & Prantl] 1: 207. 1897 ,Nat. Pflanzenfam. Nachtr. [Engler & Prantl],1897,1: 207,17977-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,38941-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1897&rft.spage=207&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/4635&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Byrsonima_spruceana
Malpighiaceae,Byrsonima,steyermarkii,W.R.Anderson,tax. nov.,spec.,FALSE,"Mem. New York Bot. Gard. 32: 105 (-106), fig. 1981 ",Mem. New York Bot. Gard.,1981,"32: 105 (-106), fig",719-2,FALSE,holotype VEN,J.A.Steyermark,97979,NA,Brazil (Southern America),NA,38942-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1981&rft.spage=105&rft.volume=32&rft_id=http://www.biodiversitylibrary.org/bibliography/50489&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Byrsonima_steyermarkii
Malpighiaceae,Byrsonima,uvulifera,Spruce in Nied.,tax. nov.,spec.,FALSE,"Byrsonima pt. 2, 37. 1901 ",Byrsonima,1901,"pt. 2, 37",14507-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,38950-2,FALSE,NA,NA,NA,NA,Byrsonima_uvulifera
Malpighiaceae,Camarea,glazioviana,Nied.,tax. nov.,spec.,FALSE,Malpigh. Amer. 2: 51. 1912 ,Malpigh. Amer.,1912,2: 51,16457-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,43657-2,FALSE,NA,NA,NA,NA,Camarea_glazioviana
Malpighiaceae,Clonodia,ovata,Nied.,tax. nov.,spec.,FALSE,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 8: 62. 1926 ,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg,1926,8: 62,8771-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,61348-2,TRUE,NA,NA,NA,NA,Clonodia_ovata
Malpighiaceae,Clonodia,sessilis,Nied.,tax. nov.,spec.,FALSE,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 8: 63. 1926 ,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg,1926,8: 63,8771-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,61353-2,TRUE,NA,NA,NA,NA,Clonodia_sessilis
Malpighiaceae,Clonodia,tenuifolia,Nied.,tax. nov.,spec.,FALSE,Meded. Rijks-Herb. 19: 74. 1913 ,Meded. Rijks-Herb.,1913,19: 74,1232-2,FALSE,lectotype BM;isotype K,Alph.Robert,736,NA,"Corumba, Mato Grosso do Sul (Brazil, Southern America)",NA,61354-2,TRUE,NA,NA,[Gandhi 10 Apr 1998; LT. data],NA,Clonodia_tenuifolia
Malpighiaceae,Diacidia,aracaensis,W.R.Anderson,tax. nov.,spec.,FALSE,"Mem. New York Bot. Gard. 32: 68 (-70), fig. 1981 ",Mem. New York Bot. Gard.,1981,"32: 68 (-70), fig",719-2,FALSE,holotype IAN,J.Murca Pires,14993,NA,"Amazonas (Brazil, Southern America)",NA,78873-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1981&rft.spage=68&rft.volume=32&rft_id=http://www.biodiversitylibrary.org/bibliography/50489&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Diacidia_aracaensis
Malpighiaceae,Diacidia,duckeana,Maguire,tax. nov.,spec.,FALSE,Mem. New York Bot. Gard. 8: 124. 1953 ,Mem. New York Bot. Gard.,1953,8: 124,719-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,78875-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1953&rft.spage=124&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/50489&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Diacidia_duckeana
Malpighiaceae,Dicella,amazonica,Pires,tax. nov.,spec.,FALSE,Bol. Tecn. Inst. Agron. N. no. 38: 27. 1960 ,Bol. Tecn. Inst. Agron. N.,1960,no. 38: 27,860-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,79191-2,TRUE,NA,NA,NA,NA,Dicella_amazonica
Malpighiaceae,Dicella,lancifolia,A.Juss.,tax. nov.,spec.,FALSE,"Ann. Sci. Nat., Bot. sér. 2, 8: 323. 1840 ","Ann. Sci. Nat., Bot.",1840,"sér. 2, 8: 323",525-2,FALSE,lectotype BR,A.L.P.da Silva Manso,313,NA,"Cuiabá, Mato Grosso (Brazil, Southern America)",NA,79200-2,TRUE,NA,NA,NA,NA,Dicella_lancifolia
Malpighiaceae,Diplopterys,cururuensis,B.Gates,tax. nov.,spec.,FALSE,Fl. Neotrop. Monogr. no. 30: 215. 1982 ,Fl. Neotrop. Monogr.,1982,no. 30: 215,944-2,FALSE,holotype IAN,W.R.Anderson,10803,NA,Brazil (Southern America),NA,81737-2,TRUE,NA,NA,NA,NA,Diplopterys_cururuensis
Malpighiaceae,Heteropterys,aceroides,Griseb.,tax. nov.,spec.,FALSE,Linnaea 13(2): 228 (-230). 1839 [Sep-Oct 1839] ,Linnaea,1839,13(2): 228 (-230),703-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,30036542-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1839&rft.issue=2&rft.spage=228&rft.volume=13&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Sep-Oct 1839,NA,NA,Heteropterys_aceroides
Malpighiaceae,Heteropterys,ambigua,Kralik,tax. nov.,spec.,FALSE,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 79: 282. 1908 ","Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.",1908,79: 282,610-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,121130-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=282&rft.volume=79&rft_id=http://www.biodiversitylibrary.org/bibliography/6733&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Heteropterys_ambigua
Malpighiaceae,Heteropterys,chodatiana,Skottsb.,tax. nov.,spec.,FALSE,"Kongl. Svenska Vetensk.-Akad. Handl. 35(6): 21, pl. 4. 1901 ",Kongl. Svenska Vetensk.-Akad. Handl.,1901,"35(6): 21, pl. 4",20010256-1,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,121182-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.issue=6&rft.spage=21&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Heteropterys_chodatiana
Malpighiaceae,Heteropterys,discolor,A.Juss.,tax. nov.,spec.,FALSE,Fl. Bras. Merid. (A. St.-Hil.). 3(21): 32. 1833 [4 Feb 1833] ,Fl. Bras. Merid. (A. St.-Hil.).,1833,3(21): 32,8262-2,FALSE,lectotype P,A.F.C.P.de Saint-Hilaire,NA,NA,"Minas Gerais (Brazil, Southern America)",Serra da CaraEa,300079-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1833&rft.issue=21&rft.spage=32&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/45474&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,4 Feb 1833,NA,NA,Heteropterys_discolor
Malpighiaceae,Heteropterys,folliana,Amorim,tax. nov.,spec.,FALSE,"Edinburgh J. Bot. 77(2): 276. 2020 [27 Jan 2020] , as 'follianum' [epublished]",Edinburgh J. Bot.,2020,77(2): 276,12129-2,FALSE,holotype CEPEC;isotype CVRD;isotype SP,D.A.Folli,5464,19 Jan 2007,"Espírito Santo (Brazil Southeast, Brazil, Southern America)","Mun. Linhares, Reserva Natural Vale, estrada municipal do MME",77210816-1,TRUE,NA,27 Jan 2020,"doi:10.1017/S0960428619000374 The specific epithet honours Domingos A. Folli (born 1953), who collected the type of the species and is one of the most important collectors ever to work in Espírito Santo.",as 'follianum' [epublished],Heteropterys_folliana
Malpighiaceae,Heteropterys,gardneriana,Nied.,tax. nov.,spec.,FALSE,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 2: 18. 1903 De genere Heteropteryge,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg,1903,2: 18,8771-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,121222-2,FALSE,NA,NA,NA,De genere Heteropteryge,Heteropterys_gardneriana
Malpighiaceae,Heteropterys,gigantocarpa,Skottsb.,tax. nov.,spec.,FALSE,"Kongl. Svenska Vetensk.-Akad. Handl. 35(6): 25, pl. 5. 1901 ",Kongl. Svenska Vetensk.-Akad. Handl.,1901,"35(6): 25, pl. 5",20010256-1,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,121227-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.issue=6&rft.spage=25&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Heteropterys_gigantocarpa
Malpighiaceae,Heteropterys,machaerophora,Nied.,tax. nov.,spec.,FALSE,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 2: 14. 1903 De genere Heteropteryge,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg,1903,2: 14,8771-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,121253-2,FALSE,NA,NA,NA,De genere Heteropteryge,Heteropterys_machaerophora
Malpighiaceae,Heteropterys,micans,Skottsb.,tax. nov.,spec.,FALSE,"Kongl. Svenska Vetensk.-Akad. Handl. 35(6): 26, pl. 6. 1901 ",Kongl. Svenska Vetensk.-Akad. Handl.,1901,"35(6): 26, pl. 6",20010256-1,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,121267-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.issue=6&rft.spage=26&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Heteropterys_micans
Malpighiaceae,Heteropterys,microdon,Skottsb.,tax. nov.,spec.,FALSE,"Kongl. Svenska Vetensk.-Akad. Handl. 35(6): 19, pl. 4. 1901 ",Kongl. Svenska Vetensk.-Akad. Handl.,1901,"35(6): 19, pl. 4",20010256-1,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,121269-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.issue=6&rft.spage=19&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Heteropterys_microdon
Malpighiaceae,Heteropterys,nudicaulis,S.Moore,tax. nov.,spec.,FALSE,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 325. 1895 ","Trans. Linn. Soc. London, Bot.",1895,"ser. 2, 4: 325",1084-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,121282-2,TRUE,NA,NA,NA,NA,Heteropterys_nudicaulis
Malpighiaceae,Heteropterys,ocellata,L.B.Sm.,tax. nov.,spec.,FALSE,"J. Wash. Acad. Sci. 45: 197, fig. 5-9. 1955 ",J. Wash. Acad. Sci.,1955,"45: 197, fig. 5-9",686-2,FALSE,NA,NA,NA,NA,"Minas Gerais (Brazil, Southern America)",NA,121286-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1955&rft.spage=197&rft.volume=45&rft_id=http://www.biodiversitylibrary.org/bibliography/2087&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Heteropterys_ocellata
Malpighiaceae,Heteropterys,praecox,Nied.,tax. nov.,spec.,FALSE,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 2: 24. 1903 De genere Heteropteryge,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg,1903,2: 24,8771-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,121310-2,FALSE,NA,NA,NA,De genere Heteropteryge,Heteropterys_praecox
Malpighiaceae,Heteropterys,rosea,Kralik,tax. nov.,spec.,FALSE,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 79: 281. 1908 ","Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.",1908,79: 281,610-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,121329-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=281&rft.volume=79&rft_id=http://www.biodiversitylibrary.org/bibliography/6733&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Heteropterys_rosea
Malpighiaceae,Heteropterys,schenckiana,Nied.,tax. nov.,spec.,FALSE,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 2: 33. 1903 De genere Heteropteryge,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg,1903,2: 33,8771-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,121337-2,FALSE,NA,NA,NA,De genere Heteropteryge,Heteropterys_schenckiana
Malpighiaceae,Heteropterys,transiens,Nied.,tax. nov.,spec.,FALSE,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 2: 39. 1903 De genere Heteropteryge,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg,1903,2: 39,8771-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,121358-2,FALSE,NA,NA,NA,De genere Heteropteryge,Heteropterys_transiens
Malpighiaceae,Hiraea,cordifolia,A.Juss.,tax. nov.,spec.,FALSE,"Fl. Bras. Merid. (A. St.-Hil.). 3(21): 19, pl. 164. 1833 [4 Feb 1833] ",Fl. Bras. Merid. (A. St.-Hil.).,1833,"3(21): 19, pl. 164",8262-2,FALSE,lectotype P;isotype P,A.F.C.P.de Saint-Hilaire,NA,NA,Brazil (Southern America),near Curumatahy,301394-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1833&rft.issue=21&rft.spage=19&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/45474&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,4 Feb 1833,NA,NA,Hiraea_cordifolia
Malpighiaceae,Hiraea,glabrata,W.R.Anderson & C.Davis,tax. nov.,spec.,FALSE,Contr. Univ. Michigan Herb. 24: 43 (-44). 2005 [7 Feb 2005] ,Contr. Univ. Michigan Herb.,2005,24: 43 (-44),1151-2,FALSE,holotype INPA;isotype MICH;isotype NY,"M. G. Vieira, J. L. Zarucchi, Silva, C. D. A. Mota &amp; J. F. Ramos",390,11 Oct 1979,"Rondonia (Terr.) (Brazil, Southern America)","Mineraçao Taboca, capoeira, solo pedregoso",60438527-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/12697880&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,7 Feb 2005,NA,NA,Hiraea_glabrata
Malpighiaceae,Hiraea,parvifolia,Nied.,tax. nov.,spec.,FALSE,"Bot. Jahrb. Syst. 14(1-2, Beibl. 30): 2. 1891 [5 May 1891] ",Bot. Jahrb. Syst.,1891,"14(1-2, Beibl. 30): 2",553-2,FALSE,holotype B?;isotype P?,A. F. M. Glaziou,11810,NA,Brazil (Southern America),NA,30145876-2,TRUE,NA,5 May 1891,NA,NA,Hiraea_parvifolia
Malpighiaceae,Malpighia,macrophylla,Pers.,tax. nov.,spec.,FALSE,Syn. Pl. [Persoon] 1: 506. 1805 ,Syn. Pl. [Persoon],1805,1: 506,1079-2,FALSE,holotype P-JU,KGANDHI²ESHAW²ESHAW,NA,NA,Brazil (Southern America),NA,308406-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/235291&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Malpighia_macrophylla
Malpighiaceae,Mascagnia,parvifolia,Nied.,tax. nov.,spec.,FALSE,"Bot. Jahrb. Syst. 14(1-2, Beibl. 30): 2. 1891 [5 May 1891] ",Bot. Jahrb. Syst.,1891,"14(1-2, Beibl. 30): 2",553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,153845-2,FALSE,NA,5 May 1891,NA,NA,Mascagnia_parvifolia
