name,authors,publishingAuthor,authorTeam,rank,url,family,genus,species,citationType,distribution,hybrid,hybridGenus,infraspecies,inPowo,pageAsText,linkedPublication,publication,publicationYear,publicationYearNote,referenceCollation,publicationId,recordType,reference,suppressed,topCopy,version,id,fqId,wfoId,hasNomenclaturalNotes,hasExternalLinks,hasTypeData,hasOriginalData,hasLinks,bhlLink,collectorTeam,collectionDate1,locality,typeLocations,collectionNumber,speciesAuthor,remarks,referenceRemarks,typeCoordinates,basionymAuthorStr,typeNote,nameStatus,nameStatusType,originalTaxonDistribution,originalBasionymAuthorTeam,originalRemarks,bibliographicReference,bibliographicTypeInfo,typeChosenBy,collectionDate2,typeRemarks,typeName
Eupatorium_moritibense,B.L.Rob.,B.L.Rob.,,spec.,/n/100452-2,Asteraceae,Eupatorium,moritibense,tax. nov.,"Bahia (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1934,NA,104: 23,896-2,citation,Contr. Gray Herb. 104: 23. 1934 ,FALSE,TRUE,1.1.2.1.1.2,100452-2,urn:lsid:ipni.org:names:100452-2,wfo-0000010313,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=23&rft.volume=104&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_multicrenulatum,Baker,Baker,,spec.,/n/100458-2,Asteraceae,Eupatorium,multicrenulatum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,139824,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 335,629-2,citation,Fl. Bras. (Martius) 6(2): 335. 1876 [1 Feb 1876] ,FALSE,TRUE,1.11,100458-2,urn:lsid:ipni.org:names:100458-2,wfo-0000088364,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139824&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_multifidum,DC.,DC.,,spec.,/n/100459-2,Asteraceae,Eupatorium,multifidum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151617,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 182,1051-2,citation,Prodr. [A. P. de Candolle] 5: 182. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.6,100459-2,urn:lsid:ipni.org:names:100459-2,wfo-0000024057,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151617&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_multifolium,B.L.Rob.,B.L.Rob.,,spec.,/n/100462-2,Asteraceae,Eupatorium,multifolium,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1923,NA,68: 27,896-2,citation,Contr. Gray Herb. 68: 27. 1923 ,FALSE,TRUE,1.1.2.1.1.3,100462-2,urn:lsid:ipni.org:names:100462-2,wfo-0000132629,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1923&rft.spage=27&rft.volume=68&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_myrtilloides,DC.,DC.,,spec.,/n/100473-2,Asteraceae,Eupatorium,myrtilloides,tax. nov.,"Minas Gerais (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,151600,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 165,1051-2,citation,Prodr. [A. P. de Candolle] 5: 165. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.6,100473-2,urn:lsid:ipni.org:names:100473-2,wfo-0000059630,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151600&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_neglectum,B.L.Rob.,B.L.Rob.,,spec.,/n/100475-2,Asteraceae,Eupatorium,neglectum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1923,NA,68: 28,896-2,citation,Contr. Gray Herb. 68: 28. 1923 ,FALSE,TRUE,1.1.2.1.1.3,100475-2,urn:lsid:ipni.org:names:100475-2,wfo-0000001609,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1923&rft.spage=28&rft.volume=68&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_nitidum,DC.,DC.,,spec.,/n/100489-2,Asteraceae,Eupatorium,nitidum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151615,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 180 (-181),1051-2,citation,Prodr. [A. P. de Candolle] 5: 180 (-181). 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.6,100489-2,urn:lsid:ipni.org:names:100489-2,wfo-0000095273,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151615&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_nummularia,Hook. & Arn.,Hook. & Arn.,,spec.,/n/100498-2,Asteraceae,Eupatorium,nummularia,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Compan. Bot. Mag.,1836,NA,1: 241,1246-2,citation,Compan. Bot. Mag. 1: 241. 1836 ,FALSE,TRUE,1.5,100498-2,urn:lsid:ipni.org:names:100498-2,wfo-0000011131,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.spage=241&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/50500&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_odontodactylum,B.L.Rob.,B.L.Rob.,,spec.,/n/296192-2,Asteraceae,Eupatorium,odontodactylum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1925,NA,75: 10,896-2,citation,Contr. Gray Herb. 75: 10. 1925 ,FALSE,TRUE,1.1.2.1.1.2,296192-2,urn:lsid:ipni.org:names:296192-2,wfo-0000035536,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1925&rft.spage=10&rft.volume=75&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_pandurifolium,Baker,Baker,,spec.,/n/100580-2,Asteraceae,Eupatorium,pandurifolium,tax. nov.,"Minas Gerais (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,139811,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 310,629-2,citation,Fl. Bras. (Martius) 6(2): 310. 1876 [1 Feb 1876] ,FALSE,TRUE,1.11,100580-2,urn:lsid:ipni.org:names:100580-2,wfo-0000003537,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139811&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_paulense,Loefgr.,Loefgr.,,spec.,/n/100609-2,Asteraceae,Eupatorium,paulense,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Bol. Commiss. Geogr. Estado Sao Paulo,1897,NA,12: 242,1350-2,citation,Bol. Commiss. Geogr. Estado Sao Paulo 12: 242. 1897 ,FALSE,TRUE,1.4,100609-2,urn:lsid:ipni.org:names:100609-2,wfo-0000123636,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_pernambucense,B.L.Rob.,B.L.Rob.,,spec.,/n/296191-2,Asteraceae,Eupatorium,pernambucense,nom. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1930,1 Aug 1930,90: 31,896-2,citation,Contr. Gray Herb. 90: 31. 1930 [1 Aug 1930] ,FALSE,TRUE,1.1.2.1.1.3,296191-2,urn:lsid:ipni.org:names:296191-2,wfo-0000083849,TRUE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1930&rft.spage=31&rft.volume=90&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,nom. illeg. nom. superfl.,nom. illeg.,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_petrophilum,B.L.Rob.,B.L.Rob.,,spec.,/n/100642-2,Asteraceae,Eupatorium,petrophilum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1926,NA,77: 27,896-2,citation,Contr. Gray Herb. 77: 27. 1926 ,FALSE,TRUE,1.1.2.1.1.2,100642-2,urn:lsid:ipni.org:names:100642-2,wfo-0000014329,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1926&rft.spage=27&rft.volume=77&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_pictum,Gardner,Gardner,,spec.,/n/100657-2,Asteraceae,Eupatorium,pictum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,London J. Bot.,1847,NA,6: 443,704-2,citation,London J. Bot. 6: 443. 1847 ,FALSE,TRUE,1.4,100657-2,urn:lsid:ipni.org:names:100657-2,wfo-0000023706,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1847&rft.spage=443&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_picturatum,Malme,Malme,,spec.,/n/100658-2,Asteraceae,Eupatorium,picturatum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Kongl. Svenska Vetensk.-Akad. Handl.,1899,NA,"32(5): 41, tab. 4, fig. 11",20010256-1,citation,"Kongl. Svenska Vetensk.-Akad. Handl. 32(5): 41, tab. 4, fig. 11. 1899 ",FALSE,TRUE,1.5,100658-2,urn:lsid:ipni.org:names:100658-2,wfo-0000001798,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1899&rft.issue=5&rft.spage=41&rft.volume=32&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_polyanthes,Spreng.,Spreng.,,spec.,/n/100686-2,Asteraceae,Eupatorium,polyanthes,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,"Syst. Veg., ed. 16 [Sprengel]",1826,Jan-Mar 1826,3: 414,14620-2,citation,"Syst. Veg., ed. 16 [Sprengel] 3: 414. 1826 [Jan-Mar 1826] ",FALSE,TRUE,1.1.2.1.1.1.2.1.1.2,100686-2,urn:lsid:ipni.org:names:100686-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1826&rft.spage=414&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_praefictum,B.L.Rob.,B.L.Rob.,,spec.,/n/100706-2,Asteraceae,Eupatorium,praefictum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1923,NA,68: 30,896-2,citation,Contr. Gray Herb. 68: 30. 1923 ,FALSE,TRUE,1.1.2.1.1.3,100706-2,urn:lsid:ipni.org:names:100706-2,wfo-0000088477,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1923&rft.spage=30&rft.volume=68&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_pseudopraxelis,Hieron.,Hieron.,,spec.,/n/100733-2,Asteraceae,Eupatorium,pseudopraxelis,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Verh. Bot. Vereins Prov. Brandenburg,1907,NA,48: 200,823-2,citation,Verh. Bot. Vereins Prov. Brandenburg 48: 200. 1907 ,FALSE,TRUE,1.4,100733-2,urn:lsid:ipni.org:names:100733-2,wfo-0000122456,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.spage=200&rft.volume=48&rft_id=http://www.biodiversitylibrary.org/bibliography/49731&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_pyrifolium,DC.,DC.,,spec.,/n/100784-2,Asteraceae,Eupatorium,pyrifolium,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151588,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 153,1051-2,citation,Prodr. [A. P. de Candolle] 5: 153. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.6,100784-2,urn:lsid:ipni.org:names:100784-2,wfo-0000063211,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151588&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_reitzii,Cabrera,Cabrera,,spec.,/n/100803-2,Asteraceae,Eupatorium,reitzii,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Sellowia,1963,NA,15: 191,1217-2,citation,Sellowia 15: 191. 1963 ,FALSE,TRUE,1.4,100803-2,urn:lsid:ipni.org:names:100803-2,wfo-0000114941,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_robustum,Glaz.,Glaz.,,spec.,/n/100840-2,Asteraceae,Eupatorium,robustum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Bull. Soc. Bot. France,1909,NA,56(Mém. 3d): 384,578-2,citation,Bull. Soc. Bot. France 56(Mém. 3d): 384. 1909 ,FALSE,TRUE,1.5,100840-2,urn:lsid:ipni.org:names:100840-2,wfo-0000118348,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_rosengurttii,Cabrera,Cabrera,,spec.,/n/305539-2,Asteraceae,Eupatorium,rosengurttii,tax. nov.,"Santa Catarina (Brazil, Southern America)",FALSE,FALSE,NA,FALSE,NA,,Fl. Ilustr. Catarin.,1989,NA,Comp: Eupatorieae 645,2164-2,citation,Fl. Ilustr. Catarin. Comp: Eupatorieae 645. 1989 ,FALSE,TRUE,1.4,305539-2,urn:lsid:ipni.org:names:305539-2,wfo-0000069501,FALSE,TRUE,TRUE,FALSE,FALSE,NA," B.Rosengurt,Bergalli",NA,NA,holotype LP,PE-3472,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_rosengurttii,Cabrera,Cabrera,,spec.,/n/968079-1,Asteraceae,Eupatorium,rosengurttii,tax. nov.,Brazil South (Santa Catarina).,FALSE,FALSE,NA,TRUE,NA,,Fl. Ilustr. Catarin.,1989,1989,"1(Compos., 4): 645 (1989)",2164-2,citation,"Fl. Ilustr. Catarin. 1(Compos., 4): 645 (1989). ",FALSE,TRUE,1.6,968079-1,urn:lsid:ipni.org:names:968079-1,NA,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,Brazil South (Santa Catarina).,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_roseum,Gardner in Hook.,Gardner in Hook.,,spec.,/n/100847-2,Asteraceae,Eupatorium,roseum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,London J. Bot.,1845,NA,4: 116,704-2,citation,London J. Bot. 4: 116. 1845 ,FALSE,TRUE,1.6,100847-2,urn:lsid:ipni.org:names:100847-2,wfo-0000086702,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1845&rft.spage=116&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_rosmarinifolium,Sessé & Moc.,Sessé & Moc.,,spec.,/n/100849-2,Asteraceae,Eupatorium,rosmarinifolium,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Naturaleza (Mexico City),1889,NA,(ser. 2) 1: App. 113,1013-2,citation,Naturaleza (Mexico City) (ser. 2) 1: App. 113. 1889 ,FALSE,TRUE,1.7,100849-2,urn:lsid:ipni.org:names:100849-2,wfo-0000122519,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_sampaionis,Herter,Herter,,spec.,/n/100895-2,Asteraceae,Eupatorium,sampaionis,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Arq. Mus. Nac. Rio de Janeiro,1916,NA,"18: 15, 33",3790-2,citation,"Arq. Mus. Nac. Rio de Janeiro 18: 15, 33. 1916 ",FALSE,TRUE,1.4,100895-2,urn:lsid:ipni.org:names:100895-2,wfo-0000058819,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_sanctopaulense,B.L.Rob.,B.L.Rob.,,spec.,/n/100896-2,Asteraceae,Eupatorium,sanctopaulense,tax. nov.,"Sao Paulo (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1923,NA,68: 32,896-2,citation,Contr. Gray Herb. 68: 32. 1923 ,FALSE,TRUE,1.1.2.1.1.4,100896-2,urn:lsid:ipni.org:names:100896-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1923&rft.spage=32&rft.volume=68&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_senecionideum,Baker,Baker,,spec.,/n/100936-2,Asteraceae,Eupatorium,senecionideum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,139815,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 318,629-2,citation,Fl. Bras. (Martius) 6(2): 318. 1876 [1 Feb 1876] ,FALSE,TRUE,1.11,100936-2,urn:lsid:ipni.org:names:100936-2,wfo-0000022319,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139815&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_serrulatum,DC.,DC.,,spec.,/n/100944-2,Asteraceae,Eupatorium,serrulatum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151582,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 147,1051-2,citation,Prodr. [A. P. de Candolle] 5: 147. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.6,100944-2,urn:lsid:ipni.org:names:100944-2,wfo-0000028625,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151582&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_sitiense,Hieron.,Hieron.,,spec.,/n/100967-2,Asteraceae,Eupatorium,sitiense,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Bot. Jahrb. Syst.,1897,23 Feb 1897,22(4-5): 751,553-2,citation,Bot. Jahrb. Syst. 22(4-5): 751. 1897 [23 Feb 1897] ,FALSE,TRUE,1.5,100967-2,urn:lsid:ipni.org:names:100967-2,wfo-0000013720,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1897&rft.spage=751&rft.volume=22&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_sladenianum,S.Moore,S.Moore,,spec.,/n/100969-2,Asteraceae,Eupatorium,sladenianum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,35302330,,J. Bot.,1904,NA,42: 36,678-2,citation,J. Bot. 42: 36. 1904 ,FALSE,TRUE,1.5,100969-2,urn:lsid:ipni.org:names:100969-2,wfo-0000126526,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/35302330&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_spathulatum,Hook. & Arn.,Hook. & Arn.,,spec.,/n/100989-2,Asteraceae,Eupatorium,spathulatum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Compan. Bot. Mag.,1836,NA,1: 242,1246-2,citation,Compan. Bot. Mag. 1: 242. 1836 ,FALSE,TRUE,1.5,100989-2,urn:lsid:ipni.org:names:100989-2,wfo-0000068316,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.spage=242&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/50500&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_sphaerocephalum,Sch.Bip. ex Baker,Sch.Bip. ex Baker,,spec.,/n/100988-2,Asteraceae,Eupatorium,sphaerocephalum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,139815,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 317 (-318),629-2,citation,Fl. Bras. (Martius) 6(2): 317 (-318). 1876 [1 Feb 1876] ,FALSE,TRUE,1.9,100988-2,urn:lsid:ipni.org:names:100988-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139815&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
